nome,preco,ano,km,vendedor,localização,link,historico,vistoria,marca,motor
Chevrolet Tracker 1.2 Turbo Flex Premier Automático,120090.0,2023,44031,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5055501708-chevrolet-tracker-12-turbo-flex-premier-automatico-_JM#position%3D20%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Chevrolet,1.2
Chevrolet Tracker 1.2 Turbo Flex Premier Automático,117890.0,2023,59384,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5055478924-chevrolet-tracker-12-turbo-flex-premier-automatico-_JM#position%3D21%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Chevrolet,1.2
Chevrolet Tracker 1.2 Turbo Flex Premier Automático,120090.0,2023,44261,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5055414372-chevrolet-tracker-12-turbo-flex-premier-automatico-_JM#position%3D22%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Chevrolet,1.2
Chevrolet Tracker 1.2 Turbo Flex Premier Automático,116490.0,2023,49463,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5055414362-chevrolet-tracker-12-turbo-flex-premier-automatico-_JM#position%3D23%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Chevrolet,1.2
Chevrolet Tracker 1.2 Turbo Flex Premier Automático,116490.0,2023,45202,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3846452829-chevrolet-tracker-12-turbo-flex-premier-automatico-_JM#position%3D24%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Chevrolet,1.2
Hyundai Creta 1.6 16v Flex Action Automático,97590.0,2022,46519,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3846136897-hyundai-creta-16-16v-flex-action-automatico-_JM#position%3D25%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Hyundai,1.6
Volkswagen Gol 1.0 Trend Total Flex 5p,28300.0,2011,82000,Vendedor indepedente,Pojuca,https://carro.mercadolivre.com.br/MLB-5050967678-volkswagen-gol-10-trend-total-flex-5p-_JM#position%3D26%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,0,0,Volkswagen,1.0
Chevrolet Onix 1.0 Flex Manual,69990.0,2023,55642,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3845967915-chevrolet-onix-10-flex-manual-_JM#position%3D27%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Chevrolet,1.0
Mitsubishi Pajero Sport 2.4 Hpe 4wd 5p,251900.0,2020,55000,Vendedor indepedente,Vitória da Conquista,https://carro.mercadolivre.com.br/MLB-3795648151-mitsubishi-pajero-sport-24-hpe-4wd-5p-_JM#position%3D28%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,0,0,Mitsubishi,2.4
Nissan Sentra 2.0 16v Gasolina Advance Xtronic,135090.0,2023,51004,Por Localiza Seminovos,Salvador,https://carro.mercadolivre.com.br/MLB-5054245732-nissan-sentra-20-16v-gasolina-advance-xtronic-_JM#position%3D29%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Nissan,2.0
Volkswagen Voyage 1.0 12v Mpi Totalflex 4p Manual,55590.0,2023,38549,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3847575547-voyage-10-12v-mpi-totalflex-4p-manual-_JM#position%3D30%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Volkswagen,1.0
Renault Duster 1.6 16v Sce Flex Zen X-tronic,89900.0,2022,53367,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5026466308-renault-duster-16-16v-sce-flex-zen-x-tronic-_JM#position%3D31%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Renault,1.6
Toyota Etios 1.3 X 16v Flex 4p Manual,54990.0,2018,66282,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5033902464-etios-13-x-16v-flex-4p-manual-_JM#position%3D32%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,0,0,Toyota,1.3
Fiat Uno Attractive 1.4,33900.0,2011,113191,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-5041984102-fiat-uno-attractive-14-2011-_JM#position%3D33%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Fiat,1.4
Volkswagen Fox 1.0,28900.0,2010,98239,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-5039615054-volkswagen-fox-10-2010-_JM#position%3D34%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Volkswagen,1.0
Volkswagen Voyage 1.6 Msi Total Flex 4p,51000.0,2020,120307,Vendedor indepedente,Camaçari,https://carro.mercadolivre.com.br/MLB-3816634263-volkswagen-voyage-16-msi-total-flex-4p-_JM#position%3D35%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,0,0,Volkswagen,1.6
Hyundai Hb20 1.0 12v Flex Sense Manual,61990.0,2023,49382,Por Localiza Seminovos,Salvador,https://carro.mercadolivre.com.br/MLB-5047812402-hyundai-hb20-10-12v-flex-sense-manual-_JM#position%3D36%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Hyundai,1.0
Jeep Renegade 1.8 Sport Flex Aut. 5p,70000.0,2019,94908,Vendedor indepedente,Eunápolis,https://carro.mercadolivre.com.br/MLB-3818645275-jeep-renegade-2019-18-sport-flex-aut-5p-_JM#position%3D37%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,0,0,Jeep,1.8
Citroën C4 Cactus 1.6 Thp Flex Shine Eat6,115900.0,2024,8716,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5044335292-citroen-c4-cactus-16-thp-flex-shine-eat6-_JM#position%3D38%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Citroën,1.6
Nissan Frontier 2.3 16v Turbo Diesel Attack Cd 4x4 Automático,186990.0,2023,12057,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-5049018452-frontier-23-16v-turbo-diesel-attack-cd-4x4-automatico-_JM#position%3D39%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Nissan,2.3
Hyundai Hb20s Comfort 1.0 (flex) (aut.),100040.0,2024,40030,Por Seminovos Movida,Salvador,https://carro.mercadolivre.com.br/MLB-3841965031-hb20s-comfort-10-flex-aut-_JM#position%3D40%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Hyundai,1.0
Ford Ecosport Titnat 2.0,69900.0,2019,76024,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-5031282166-ford-ecosport-titnat-20-2019-_JM#position%3D41%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Ford,2.0
Hyundai Hb20 1.0 12v Flex Sense Manual,58900.0,2022,71038,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3838051491-hyundai-hb20-10-12v-flex-sense-manual-_JM#position%3D42%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Hyundai,1.0
Hyundai Creta 1.0 Tgdi Flex Platinum Automático,135900.0,2022,26061,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3841185429-hyundai-creta-10-tgdi-flex-platinum-automatico-_JM#position%3D43%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,1,Hyundai,1.0
Volkswagen T-cross 1.0 200 Tsi Total Flex Automático,94790.0,2021,62367,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3823344011-t-cross-10-200-tsi-total-flex-automatico-_JM#position%3D44%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Volkswagen,1.0
Renault Sandero 1.0 12v Sce Flex S Edition Manual,63990.0,2023,5483,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-5045746866-sandero-10-12v-sce-flex-s-edition-manual-_JM#position%3D45%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Renault,1.0
Renault Duster 1.6 16v Sce Flex Intense X-tronic,96990.0,2023,45409,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-5044246728-duster-16-16v-sce-flex-intense-x-tronic-_JM#position%3D46%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Renault,1.6
Volkswagen Polo Track 1.0 Flex 12v 5p,77890.0,2024,36733,Por Seminovos Movida,Salvador,https://carro.mercadolivre.com.br/MLB-4975206808-polo-track-10-flex-12v-5p-_JM#position%3D47%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,0,1,Volkswagen,1.0
Mitsubishi Pajero 3.2 Hpe-s Aut. 5p,142000.0,2016,215000,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-5054982552-pajero-_JM#position%3D48%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,0,0,Mitsubishi,3.2
